locus	baseMean	log2FoldChange_41C	lfcSE	stat	pvalue_41C	padj_Temp	gene_name	gene_discription	raw_locus
PROKKA_05806_sense	NA	NA	NA	-0.571851515437707	0.00202810242209166	0.0163796651854963	hisI	"phosphoribosyl-AMP cyclohydrolase"	PROKKA_05806
PROKKA_05813_sense	NA	NA	NA	-0.895566505737946	0.000566930572456591	0.00567847088393588	n/a	"hypothetical protein"	PROKKA_05813
PROKKA_05814_sense	NA	NA	NA	-0.729816248424293	0.00478654647665207	0.0320358828229013	n/a	"amino acid ABC transporter ATP binding protein"	PROKKA_05814
PROKKA_05815_sense	NA	NA	NA	-0.647677017915387	0.00292256803226521	0.0218726101051496	n/a	"amino acid ABC transporter membrane protein"	PROKKA_05815
PROKKA_05816_sense	-1.1299953490251	6.17451103318217e-05	0.00302756857660366	-0.678721020665067	1.63100499075698e-06	3.60901461475155e-05	aotJ_5	"arginine/ornithine binding protein AotJ"	PROKKA_05816
PROKKA_05817_igbot	NA	NA	NA	-0.509330118353096	0.00318882967947201	0.0235003471875448	mdoH	"periplasmic glucans biosynthesis protein MdoH"	PROKKA_05817
PROKKA_05828_sense	NA	NA	NA	-0.547373445607921	0.00302514455843329	0.0224709269074503	n/a	"hypothetical protein"	PROKKA_05828
PROKKA_05846_sense	-1.27909791609348	0.000273035702540382	0.00971808301067837	NA	NA	NA	blc	"outer membrane lipoprotein Blc"	PROKKA_05846
PROKKA_05849_sense	NA	NA	NA	-0.48174615109486	0.00122917605954303	0.0108462595528752	fbp	"fructose-1-6-bisphosphatase"	PROKKA_05849
PROKKA_05856_sense	-0.864092491394474	0.00203614837914109	0.0401411193957868	-0.812516926266129	8.22410487636034e-07	1.99820408116385e-05	typA	"regulatory protein TypA"	PROKKA_05856
PROKKA_05857_igbot	NA	NA	NA	-0.57629752221775	0.00649325521424912	0.040724870374835	thiI	"thiazole biosynthesis protein ThiI"	PROKKA_05857
PROKKA_05866_antis	NA	NA	NA	-1.58642360399683	0.00372913398609405	0.026414880395339	n/a	"putative rRNA methylase"	PROKKA_05866
PROKKA_05867_sense	-0.940886837151393	0.00038915523501966	0.0121797308662536	-0.936903591803427	1.21508647780397e-09	5.60620218535725e-08	secB	"secretion protein SecB"	PROKKA_05867
PROKKA_05868_igbot	-1.27015830446498	0.000237706804067328	0.00882996739351108	NA	NA	NA	grx_2	"glutaredoxin"	PROKKA_05868
PROKKA_05868_sense	-1.02959080530201	0.000322663872992535	0.0108044079001877	-0.746686820558289	1.23482457428888e-05	0.000215510429725991	grx_2	"glutaredoxin"	PROKKA_05868
PROKKA_05885_igtop	NA	NA	NA	-2.12443119363037	4.82843673439692e-07	1.24264825088917e-05	n/a	"hypothetical protein"	PROKKA_05885
PROKKA_05893_sense	NA	NA	NA	-1.39582120275069	0.00405463176830125	0.0281809903511579	n/a	"hypothetical protein"	PROKKA_05893
PROKKA_05899_igbot	NA	NA	NA	0.876321029809037	0.00670545052594929	0.0417238722109642	mexR_2	"multidrug resistance operon repressor MexR"	PROKKA_05899
PROKKA_05899_igtop	NA	NA	NA	0.832407744748975	0.00698193559304908	0.0427230656707044	mexR_2	"multidrug resistance operon repressor MexR"	PROKKA_05899
PROKKA_05906_sense	NA	NA	NA	-0.736595013034349	2.55601333492477e-05	0.000405317361373628	rmlA_2	"glucose-1-phosphate thymidylyltransferase"	PROKKA_05906
PROKKA_05913_igbot	NA	NA	NA	0.76056138017917	7.85636316594051e-06	0.000145923113707426	arcD_3	"arginine/ornithine antiporter"	PROKKA_05913
PROKKA_05925_sense	1.33562050937523	0.000219143662568699	0.00818173420402429	NA	NA	NA	n/a	"17 kDa surface antigen"	PROKKA_05925
PROKKA_05928_igbot	NA	NA	NA	0.686334741985927	0.00284391289030982	0.0214202355618191	n/a	"chorismate mutase"	PROKKA_05928
PROKKA_05935_igbot	NA	NA	NA	1.47170933212174	1.28562754028363e-08	4.80669538121562e-07	n/a	"hypothetical protein"	PROKKA_05935
PROKKA_05936_sense	NA	NA	NA	-0.345880050113966	0.00808285970761389	0.0478201857325777	pckA	"phosphoenolpyruvate carboxykinase"	PROKKA_05936
PROKKA_05938_igbot	NA	NA	NA	0.718146140783041	2.51142339108249e-05	0.000399708009068799	n/a	"PA-phosphatase-like phosphoesterase"	PROKKA_05938
PROKKA_05938_igtop	NA	NA	NA	-1.15815644549877	0.000190862479768745	0.00228350503381255	n/a	"PA-phosphatase-like phosphoesterase"	PROKKA_05938
PROKKA_05953_sense	NA	NA	NA	-0.794394000870025	0.00570010711380816	0.0365700659061923	n/a	"putative adenylate cyclase"	PROKKA_05953
PROKKA_05970_igtop	NA	NA	NA	0.51147145460209	0.000365485913814518	0.00395289877359991	n/a	"chromosome segregation ATPase"	PROKKA_05970
PROKKA_05972_sense	1.19595636450203	9.02123403396367e-05	0.00404580343413431	2.01662850197035	3.40907136908573e-47	1.55633079239209e-44	n/a	"6S"	PROKKA_05972
PROKKA_05974_sense	NA	NA	NA	0.626371716018851	0.00047406261872225	0.00493047860287386	n/a	"hypothetical protein"	PROKKA_05974
PROKKA_05975_igbot	NA	NA	NA	1.41067382975912	5.7723736756397e-15	4.72354427004705e-13	n/a	"EVE domain protein"	PROKKA_05975
PROKKA_05985_sense	NA	NA	NA	-0.697422794272178	2.35289732437386e-07	6.66961810183622e-06	rho	"hypothetical protein"	PROKKA_05985
PROKKA_05986_igbot	NA	NA	NA	-0.886545118368884	0.000168311556783768	0.00204759388996129	n/a	"Pseudomon-Rho"	PROKKA_05986
PROKKA_05987_sense	NA	NA	NA	-0.508660762130263	0.0036716618695434	0.0261263290044458	trxA_3	"thioredoxin"	PROKKA_05987
PROKKA_05988_sense	NA	NA	NA	-0.676049695661851	0.000755849292321678	0.00726906463302819	ppx	"exopolyphosphatase"	PROKKA_05988
PROKKA_05989_sense	NA	NA	NA	0.439029829753388	0.00554176210899682	0.0358191091903416	ppk	"polyphosphate kinase"	PROKKA_05989
PROKKA_05991_igtop	NA	NA	NA	-1.44352126495323	0.00326489647341001	0.0238984911479818	n/a	"putative membrane-associated protein"	PROKKA_05991
PROKKA_05991_sense	NA	NA	NA	-1.00536855930118	0.00046328465856261	0.00482996529852414	n/a	"putative membrane-associated protein"	PROKKA_05991
PROKKA_06001_sense	NA	NA	NA	-0.457583692100446	0.00319769146667492	0.0235456500695571	algP	"alginate regulatory protein AlgP"	PROKKA_06001
PROKKA_06011_sense	NA	NA	NA	-0.496489619366638	0.00696758272867968	0.0426917036569643	argH	"argininosuccinate lyase"	PROKKA_06011
PROKKA_06013_igbot	NA	NA	NA	0.608181019501058	0.000142801516718289	0.00176951479430634	n/a	"hypothetical protein"	PROKKA_06013
PROKKA_06013_igtop	NA	NA	NA	0.773711394097516	1.24047493413673e-06	2.85407946384668e-05	n/a	"hypothetical protein"	PROKKA_06013
PROKKA_06016_igtop	NA	NA	NA	0.951006616431889	0.00346002917398536	0.0250653841879769	corA	"magnesium/cobalt transport protein"	PROKKA_06016
PROKKA_06016_sense	-0.955638506882534	0.00208543056425977	0.0406852567642722	-0.93963870030057	6.17581634456917e-06	0.000118253931507269	corA	"magnesium/cobalt transport protein"	PROKKA_06016
PROKKA_06018_sense	NA	NA	NA	-0.996254304934772	0.00813627538349091	0.0480095596438096	n/a	"putative ABC-type amino acid transporter"	PROKKA_06018
PROKKA_06022_sense	NA	NA	NA	-0.797043143941022	0.00281319547022001	0.0212928948592394	rnk	"nucleoside diphosphate kinase regulator"	PROKKA_06022
PROKKA_06034_sense	1.72132204974746	1.87495815194814e-08	2.87298275157887e-06	1.7462832163095	2.0457736010571e-33	5.37728491380886e-31	n/a	"hypothetical protein"	PROKKA_06034
PROKKA_06035_igbot	NA	NA	NA	0.864069058397666	1.39738108642966e-05	0.000238931630432049	n/a	"secondary thiamine-phosphate synthase enzyme"	PROKKA_06035
PROKKA_06035_sense	NA	NA	NA	0.606165014784626	0.000352614401782128	0.00383761269894376	n/a	"secondary thiamine-phosphate synthase enzyme"	PROKKA_06035
PROKKA_06040_sense	NA	NA	NA	-1.35005878956229	2.31848131157871e-06	5.00261365587904e-05	betT1_2	"choline transporter BetT"	PROKKA_06040
PROKKA_06047_igtop	NA	NA	NA	0.60108407375909	0.000453847063244404	0.00476018068510516	n/a	"xanthine phosphoribosyltransferase"	PROKKA_06047
PROKKA_06061_sense	NA	NA	NA	-0.556641469172735	0.00122672152033121	0.0108356236938421	pauC_5	"Aldehyde dehydrogenase"	PROKKA_06061
PROKKA_06062_sense	NA	NA	NA	-1.3010283501204	0.00392035998879794	0.0275122997919363	gabT2	"Transaminase"	PROKKA_06062
PROKKA_06064_igbot	NA	NA	NA	-0.855690312387359	0.00117524892950863	0.0104447840313093	rpmG	"50S ribosomal protein L33"	PROKKA_06064
PROKKA_06065_antis	NA	NA	NA	-0.786320792581473	0.00210151854785981	0.0167850569835507	rpmB	"50S ribosomal protein L28"	PROKKA_06065
PROKKA_06065_igbot	NA	NA	NA	0.432581184131882	0.00473573134608692	0.0317939115293792	rpmB	"50S ribosomal protein L28"	PROKKA_06065
PROKKA_06065_sense	NA	NA	NA	0.563042081455274	7.45647014540634e-05	0.0010058697051517	rpmB	"50S ribosomal protein L28"	PROKKA_06065
PROKKA_06066_igbot	NA	NA	NA	1.04678234577833	1.03485536957979e-13	7.94365971303994e-12	n/a	"putative binding protein component of ABC dipeptide transporter"	PROKKA_06066
PROKKA_06071_sense	NA	NA	NA	-0.521733223581935	0.00072488775018467	0.00701749592087258	algC	"phosphomannomutase AlgC"	PROKKA_06071
PROKKA_06072_sense	NA	NA	NA	-0.53395982817675	0.00249193072715858	0.0192623255920608	argB	"acetylglutamate kinase"	PROKKA_06072
PROKKA_06081_igtop	NA	NA	NA	-0.587219318743184	0.00324303436275907	0.0237785968407203	crc	"catabolite repression control protein"	PROKKA_06081
PROKKA_06082_sense	-1.12915109511701	0.00117417593927772	0.0269877001043363	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_06082
PROKKA_06085_sense	NA	NA	NA	-0.693884279435476	0.0011268430625338	0.0101182574786938	gmk_2	"guanylate kinase"	PROKKA_06085
PROKKA_06097_sense	NA	NA	NA	-0.610199339378314	0.000414173442037162	0.00442431088205708	hupB_3	"DNA-binding protein HU"	PROKKA_06097
PROKKA_06098_igbot	NA	NA	NA	-0.580116474401336	0.007272954367191	0.0440849798609467	nirB_2	"assimilatory nitrite reductase large subunit"	PROKKA_06098
PROKKA_06098_sense	NA	NA	NA	-0.752932323642093	0.00307040115772679	0.0227047396778535	nirB_2	"assimilatory nitrite reductase large subunit"	PROKKA_06098
PROKKA_06111_igtop	NA	NA	NA	-1.21178139848	0.00786062386931567	0.0468612037405114	n/a	"putative metal ion transporter"	PROKKA_06111
PROKKA_06117_sense	NA	NA	NA	-0.729670970648771	0.00522150837604597	0.0342597304491851	pstC	"membrane protein component of ABC phosphate transporter"	PROKKA_06117
PROKKA_06119_igbot	NA	NA	NA	-1.16304469434413	0.00349278901348	0.0252470432524379	n/a	"5S ribosomal RNA"	PROKKA_06119
PROKKA_06133_sense	NA	NA	NA	1.73111808790521	0.00070768378462061	0.00687396321142124	sdaB	"L-serine dehydratase"	PROKKA_06133
PROKKA_06134_igtop	NA	NA	NA	-0.895343086446279	0.000195794837760817	0.00233286321804578	gbdR_7	"GbdR"	PROKKA_06134
PROKKA_06161_igtop	NA	NA	NA	-0.614127660416392	0.00743424383056355	0.0449442442217484	n/a	"hypothetical protein"	PROKKA_06161
PROKKA_06161_sense	NA	NA	NA	-0.762997413521079	0.000345170931752302	0.00377079680355096	n/a	"hypothetical protein"	PROKKA_06161
PROKKA_06168_sense	NA	NA	NA	1.03689744956137	0.00367564424844792	0.0261332280418338	n/a	"hypothetical protein"	PROKKA_06168
PROKKA_06183_igbot	-1.55687981652195	2.86488908216403e-05	0.0016461921249466	-1.22574112679843	5.19799361597128e-06	0.000102007684671798	adhA_3	"alcohol dehydrogenase"	PROKKA_06183
PROKKA_06185_sense	NA	NA	NA	0.704871240160848	1.46656691929985e-06	3.28874432797456e-05	aspA	"aspartate ammonia-lyase"	PROKKA_06185
PROKKA_06193_igtop	-1.11440387803693	0.000454220596777084	0.0134709374568365	-0.858674951775884	0.000536178254378269	0.00543318946083774	dhcR_10	"DhcR transcriptional regulator"	PROKKA_06193
PROKKA_06193_sense	-1.92336734737305	2.96200236972431e-06	0.000265677163772223	-1.60594324040724	7.08060836228955e-08	2.25798518141543e-06	dhcR_10	"DhcR transcriptional regulator"	PROKKA_06193
PROKKA_06244_sense	NA	NA	NA	0.876076281429251	0.00461335602930128	0.0311168353018346	n/a	"membrane protein"	PROKKA_06244
PROKKA_06247_igbot	1.90787653509724	5.56762825197421e-06	0.000414786091111417	1.17049638036982	7.91015674265212e-05	0.00105883795657044	n/a	"lysozyme inhibitor"	PROKKA_06247
PROKKA_06256_sense	NA	NA	NA	-0.411703152326747	0.00510326413337196	0.0336365601009638	dsbA	"thiol:disulfide interchange protein DsbA"	PROKKA_06256
PROKKA_06261_sense	NA	NA	NA	-0.48650085848531	0.00355439483815538	0.0255010924947558	polA	"DNA polymerase I"	PROKKA_06261
PROKKA_06266_igbot	NA	NA	NA	0.854939562259819	0.000620961858370403	0.00616272672712229	n/a	"putative adhesin"	PROKKA_06266
PROKKA_06288_sense	NA	NA	NA	-0.718344751837928	0.00693779995458796	0.0425590359307609	n/a	"putative acyl-CoA thioester hydrolase"	PROKKA_06288
PROKKA_06291_igbot	NA	NA	NA	0.957373300713725	0.00149434017668954	0.0126953052816896	pauA6	"Glutamylpolyamine synthetase"	PROKKA_06291
PROKKA_06297_sense	NA	NA	NA	-0.667533316252123	0.00162203088058593	0.0135413819616962	n/a	"import inner membrane translocase subunit Tim44"	PROKKA_06297
PROKKA_06299_sense	-0.996509200079181	0.000175975524278933	0.00696586366115469	-0.600467983911088	0.000325179697093205	0.00358372932021755	pcaT_5	"dicarboxylic acid transporter PcaT"	PROKKA_06299
PROKKA_06300_igbot	NA	NA	NA	1.35920756115961	0.000138591550981051	0.00172226807050091	tonB1	"TonB1"	PROKKA_06300
PROKKA_06300_sense	1.52042220188599	0.00031665435746905	0.0107326857105293	1.42246183661841	0.00492552210261281	0.0327136131072462	tonB1	"TonB1"	PROKKA_06300
PROKKA_06302_antis	NA	NA	NA	1.39293917158896	0.00661106960365805	0.0413144220044164	n/a	"NADH:ubiquinone oxidoreductase 49 kD subunit 7"	PROKKA_06302
PROKKA_06302_igtop	NA	NA	NA	-0.763194875185139	0.00341296117600916	0.0247929818224016	n/a	"NADH:ubiquinone oxidoreductase 49 kD subunit 7"	PROKKA_06302
PROKKA_06310_sense	NA	NA	NA	4.58877403579249	0.00158025376239582	0.013294976852591	pyrQ	"dihydroorotase"	PROKKA_06310
PROKKA_06313_sense	NA	NA	NA	-1.03480117565205	2.33988221206733e-05	0.000377251641402826	dctM_4	"DctM"	PROKKA_06313
PROKKA_06323_antis	1.22754641319595	0.000704362564183007	0.0189072505823577	1.19939961259435	2.055016536042e-06	4.46747203850334e-05	n/a	"2OG-Fe(II) oxygenase"	PROKKA_06323
PROKKA_06324_antis	NA	NA	NA	0.620486436912357	7.86559510072086e-05	0.00105450033854177	pyeM_7	"PyeM"	PROKKA_06324
PROKKA_06324_igbot	2.1041744879298	4.05843448030992e-08	5.63203501937349e-06	2.17769324523459	3.08505267943272e-09	1.33798734706997e-07	pyeM_7	"PyeM"	PROKKA_06324
PROKKA_06325_igbot	NA	NA	NA	0.541941035230215	1.68462629341244e-05	0.000282093599788794	mucD_2	"serine protease MucD precursor"	PROKKA_06325
PROKKA_06325_sense	NA	NA	NA	0.573733619928899	0.00239718891255939	0.0186188384863583	mucD_2	"serine protease MucD precursor"	PROKKA_06325
PROKKA_06332_igtop	NA	NA	NA	-0.554672452717135	0.00125925872557967	0.0110666769865026	n/a	"hypothetical protein"	PROKKA_06332
PROKKA_06333_sense	NA	NA	NA	0.506909794393846	0.000903804705294195	0.00836670439031147	n/a	"YfdX protein"	PROKKA_06333
PROKKA_06334_igbot	NA	NA	NA	0.463560791749753	0.00526368937398662	0.0344323089215384	n/a	"YfdX protein"	PROKKA_06334
PROKKA_06336_igbot	1.56103738975393	7.78416701008303e-09	1.30119428089002e-06	1.39225220037573	1.80922118609851e-16	1.61785407919778e-14	ftsH_3	"cell division protein FtsH"	PROKKA_06336
PROKKA_06339_sense	1.27163110004817	0.000154269097583753	0.00623433633367311	NA	NA	NA	n/a	"molecular chaperone"	PROKKA_06339
PROKKA_06340_igbot	1.50698865815744	0.000122726646098233	0.00518766943708336	0.725446659383453	0.00286376170289178	0.0215253630943529	n/a	"putative helicase"	PROKKA_06340
PROKKA_06340_sense	2.02828215008671	5.04416079937994e-06	0.000386456277910828	1.22568550928574	4.98914723008076e-08	1.67735903386514e-06	n/a	"putative helicase"	PROKKA_06340
PROKKA_06342_sense	NA	NA	NA	0.469806519617809	0.00373048518380104	0.026414880395339	n/a	"hypothetical protein"	PROKKA_06342
PROKKA_06345_sense	NA	NA	NA	0.51853726392571	0.0010972848807712	0.00991442609980148	n/a	"integrase core domain-containing protein"	PROKKA_06345
PROKKA_06347_sense	NA	NA	NA	-0.975472425535528	4.02156199058124e-06	8.03756421804185e-05	glmS_2	"glucosamine--fructose-6-phosphate aminotransferase"	PROKKA_06347
PROKKA_06348_igbot	NA	NA	NA	-0.926150098229018	0.00209837390425443	0.0167850569835507	glmR	"GlmR transcriptional regulator"	PROKKA_06348
PROKKA_06352_sense	NA	NA	NA	-0.472567990103214	0.000516020713077242	0.0052658396061553	atpD	"ATP synthase beta chain"	PROKKA_06352
PROKKA_06353_sense	NA	NA	NA	-0.430627648936755	0.00500477100067592	0.0331384608090557	atpG	"ATP synthase gamma chain"	PROKKA_06353
PROKKA_06354_antis	NA	NA	NA	-1.70940584713295	0.0019308323257678	0.015681685012837	atpA	"ATP synthase alpha chain"	PROKKA_06354
PROKKA_06355_sense	NA	NA	NA	-0.341377923849738	0.00807181809002663	0.047791774821086	atpH	"ATP synthase delta chain"	PROKKA_06355
PROKKA_06356_sense	NA	NA	NA	-0.596665661148862	1.90352045008079e-05	0.000315098022595434	atpF	"ATP synthase B chain"	PROKKA_06356
PROKKA_06357_antis	NA	NA	NA	-1.94334144383033	9.85528333115359e-09	3.83965814016922e-07	atpE	"atp synthase C chain"	PROKKA_06357
PROKKA_06357_igbot	NA	NA	NA	-0.740089015379851	0.000262036529695301	0.00297890545029756	atpE	"atp synthase C chain"	PROKKA_06357
PROKKA_06357_sense	NA	NA	NA	-0.449195621909987	0.0070968770756716	0.0432899520072964	atpE	"atp synthase C chain"	PROKKA_06357
PROKKA_06358_igbot	NA	NA	NA	-0.548797310404096	0.00400579305740703	0.0279760458775753	atpB	"ATP synthase A chain"	PROKKA_06358
PROKKA_06359_antis	NA	NA	NA	-1.07741933410224	0.00786928446379899	0.0468806136256816	atpI	"ATP synthase protein I"	PROKKA_06359
PROKKA_06360_sense	NA	NA	NA	0.478643152745289	0.00426088045443257	0.0292859564673123	spoOJ_1	"chromosome partitioning protein Spo0J"	PROKKA_06360
PROKKA_06367_antis	NA	NA	NA	-2.04703551672778	0.000198303134568813	0.00235305251607371	rnpA	"ribonuclease P protein component"	PROKKA_06367
PROKKA_06367_igbot	NA	NA	NA	-0.73011258002879	2.52858331443668e-05	0.000401702045227541	rnpA	"ribonuclease P protein component"	PROKKA_06367
PROKKA_06367_sense	NA	NA	NA	-0.67122691875451	0.000793842498994833	0.00757512633254255	rnpA	"ribonuclease P protein component"	PROKKA_06367
PROKKA_06376_igbot	NA	NA	NA	0.578804219641285	0.00316510015602094	0.0233453050623517	n/a	"hypothetical protein"	PROKKA_06376
PROKKA_06377_igtop	NA	NA	NA	1.04488808220364	3.37528762958821e-06	6.90501058939815e-05	n/a	"hypothetical protein"	PROKKA_06377
PROKKA_06377_sense	NA	NA	NA	1.20478715374293	4.41750846914878e-08	1.50264582201555e-06	n/a	"hypothetical protein"	PROKKA_06377
PROKKA_06379_sense	NA	NA	NA	0.890066282979194	0.00128763130614779	0.0112491884395563	n/a	"hypothetical protein"	PROKKA_06379
PROKKA_06381_sense	NA	NA	NA	0.659050672024908	0.00544479770299747	0.0353239904830217	spoOJ_2	"chromosome partitioning protein Spo0J"	PROKKA_06381
PROKKA_06384_sense	NA	NA	NA	0.789220386862352	0.000362950615222213	0.00393529204554684	n/a	"hypothetical protein"	PROKKA_06384
PROKKA_06385_sense	NA	NA	NA	0.797307460943402	0.00209492405329708	0.0167787361387801	n/a	"PRTRC system protein B"	PROKKA_06385
PROKKA_06386_sense	NA	NA	NA	0.971067318554364	2.58944370712713e-05	0.000409122672415678	n/a	"PRTRC system ThiF family protein"	PROKKA_06386
PROKKA_06390_antis	NA	NA	NA	0.859733619483363	1.80628039821683e-08	6.66709624431183e-07	dnaN_2	"DNA polymerase III	PROKKA_06390
PROKKA_06393_igbot	NA	NA	NA	0.812346987628506	0.00411385760729894	0.0284880742414403	n/a	"hypothetical protein"	PROKKA_06393
PROKKA_06393_igtop	1.44413519394907	0.000205350339790904	0.00782565673140984	1.24071514844742	3.15898062576376e-05	0.000481564111561949	n/a	"hypothetical protein"	PROKKA_06393
PROKKA_06397_antis	NA	NA	NA	0.694207773240158	2.49851404810343e-06	5.31179187579636e-05	chpA_8	"component of chemotactic signal transduction system"	PROKKA_06397
PROKKA_06397_sense	NA	NA	NA	0.698424405666577	4.70351614665192e-07	1.21423509095413e-05	chpA_8	"component of chemotactic signal transduction system"	PROKKA_06397
PROKKA_06400_sense	NA	NA	NA	1.43443473347041	0.00690893164783398	0.0425021795129872	pilG_2	"twitching motility protein PilG"	PROKKA_06400
PROKKA_06404_sense	NA	NA	NA	0.56974628612026	0.000135560099422807	0.00168943721608251	soj_7	"chromosome partitioning protein Soj"	PROKKA_06404
PROKKA_06405_sense	NA	NA	NA	0.703944553097427	6.68960706465068e-07	1.66262612260115e-05	spoOJ_4	"chromosome partitioning protein Spo0J"	PROKKA_06405
PROKKA_06406_igbot	NA	NA	NA	0.664726130750797	0.000785114368053181	0.00751664683056655	n/a	"hypothetical protein"	PROKKA_06406
PROKKA_06407_igtop	NA	NA	NA	0.640319733160794	5.06972030079954e-05	0.000723268978439724	n/a	"PD-(D/E)XK nuclease superfamily protein"	PROKKA_06407
PROKKA_06409_igtop	-1.25775863382307	0.000827157430882374	0.0213776477326709	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_06409
PROKKA_06412_sense	NA	NA	NA	-1.01013132564433	2.38900846909418e-07	6.7499216485091e-06	n/a	"hypothetical protein"	PROKKA_06412
PROKKA_06413_igtop	NA	NA	NA	-2.20376221009773	0.006984241079209	0.0427230656707044	n/a	"hypothetical protein"	PROKKA_06413
PROKKA_06414_sense	-1.39480521837438	0.000746200121825014	0.0196713329606558	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_06414
PROKKA_06415_sense	-1.16033761501332	0.000355718122272755	0.0113260034169529	NA	NA	NA	n/a	"Nitric oxide reductase activation protein"	PROKKA_06415
PROKKA_06416_antis	NA	NA	NA	1.06094697746063	0.00785453741708573	0.0468612037405114	n/a	"hypothetical protein"	PROKKA_06416
PROKKA_06418_sense	-1.57261224297034	0.000929004529531863	0.0234805096725321	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_06418
PROKKA_06419_sense	NA	NA	NA	1.09920563593222	1.05307291658876e-06	2.50256287081942e-05	n/a	"putative transmembrane anchored protein"	PROKKA_06419
PROKKA_06424_sense	NA	NA	NA	0.55873333575485	0.00483152448927097	0.0322622351192736	n/a	"type-IV secretion system protein TraC"	PROKKA_06424
PROKKA_06426_sense	NA	NA	NA	0.531115317745532	0.00170242352628738	0.0140770463937243	n/a	"hypothetical protein"	PROKKA_06426
PROKKA_06428_antis	NA	NA	NA	0.737567525225751	0.00112866303813417	0.0101241191238633	n/a	"putative type II and type III secretion system pilus protein"	PROKKA_06428
PROKKA_06429_sense	1.30680171048065	0.00143531397182284	0.0315126395903193	1.39981877198186	4.73334370716031e-06	9.37374961550424e-05	n/a	"putative transmembrane protein"	PROKKA_06429
PROKKA_06430_sense	NA	NA	NA	1.35236784129786	0.00702419107116953	0.042937162333562	n/a	"hypothetical protein"	PROKKA_06430
PROKKA_06431_antis	NA	NA	NA	0.909369555591967	2.10908320200036e-05	0.000346480827540742	n/a	"hypothetical protein"	PROKKA_06431
PROKKA_06431_igbot	NA	NA	NA	0.799271148503909	0.00525988916601635	0.0344323089215384	n/a	"hypothetical protein"	PROKKA_06431
PROKKA_06431_sense	NA	NA	NA	1.12008645898801	0.00568500555932076	0.0365542907498504	n/a	"hypothetical protein"	PROKKA_06431
PROKKA_06432_antis	0.785913546492623	0.00236561202246737	0.0435606405433986	NA	NA	NA	xcpR_6	"general secretion pathway protein E"	PROKKA_06432
PROKKA_06435_antis	NA	NA	NA	0.725724479264631	0.00286949464489365	0.0215497805626039	n/a	"putative transmembrane secretion-related protein"	PROKKA_06435
PROKKA_06436_sense	1.26749266943402	0.00185853838651086	0.0379709717577426	1.3119477169117	1.1762720636786e-06	2.75013042596987e-05	n/a	"putative transmembrane pilus-related protein"	PROKKA_06436
PROKKA_06437_sense	NA	NA	NA	1.02783127232273	6.91997963903074e-08	2.21936687006652e-06	n/a	"HxcT pseudopilin"	PROKKA_06437
PROKKA_06439_sense	NA	NA	NA	0.976130438612573	1.26520552081911e-05	0.000220369331076003	n/a	"putative transcriptional regulator"	PROKKA_06439
PROKKA_06440_sense	NA	NA	NA	0.60063065715661	0.00187432206127091	0.0153231569834721	n/a	"putative transcriptional regulator"	PROKKA_06440
PROKKA_06447_antis	NA	NA	NA	0.645612111506942	0.00742826637549447	0.0449442442217484	n/a	"hypothetical protein"	PROKKA_06447
PROKKA_06447_sense	0.985766110985883	0.00109984707311857	0.0258784502654073	0.674799952815778	0.000842886174594643	0.00791254835328347	n/a	"hypothetical protein"	PROKKA_06447
PROKKA_06448_sense	NA	NA	NA	1.13825279260623	3.07165904385727e-05	0.000471567620290583	n/a	"putative transcriptional regulator"	PROKKA_06448
PROKKA_06449_sense	NA	NA	NA	0.936664225658068	3.28205385396371e-05	0.000497701663099323	n/a	"putative proline hydroxylase"	PROKKA_06449
PROKKA_06450_sense	NA	NA	NA	0.923742183297963	3.36893867096236e-05	0.000509985585199433	n/a	"hypothetical protein"	PROKKA_06450
PROKKA_06451_sense	NA	NA	NA	0.785210814854927	0.000603597224038693	0.00601793370265703	n/a	"putative transcriptional regulator"	PROKKA_06451
PROKKA_06453_sense	NA	NA	NA	0.647114138011937	0.000638421412956148	0.00629996283956954	n/a	"putative transcriptional regulatory protein"	PROKKA_06453
PROKKA_06454_sense	NA	NA	NA	0.692079040608387	0.000492803098281399	0.00508272779368948	xcpR_7	"general secretion pathway protein E"	PROKKA_06454
PROKKA_06455_antis	NA	NA	NA	1.07569432043915	2.75007634633297e-05	0.000431660416748027	n/a	"hypothetical protein"	PROKKA_06455
PROKKA_06456_igbot	NA	NA	NA	1.68878267290499	0.00103652094592828	0.00945403016296726	mucR_4	"MucR"	PROKKA_06456
PROKKA_06458_igtop	NA	NA	NA	0.611494339830536	0.00197932674673316	0.0160305137265765	uvrD_5	"DNA helicase II"	PROKKA_06458
PROKKA_06460_antis	NA	NA	NA	0.782311422142729	0.00167119280886748	0.0138808657817483	n/a	"hypothetical protein"	PROKKA_06460
PROKKA_06464_antis	NA	NA	NA	0.959152535491641	9.42821724029822e-10	4.42055980228901e-08	n/a	"putative transmembrane protein"	PROKKA_06464
PROKKA_06465_igtop	NA	NA	NA	0.556014310317899	0.00152059014357272	0.0128553595568711	n/a	"PilZ domain protein"	PROKKA_06465
